,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3445,ECs_4408,HW372_00985,99.766,428,1,0,1,428,1,428,0.0,846.0,428,1.0,<=>
3446,ECs_4409,HW372_00980,99.076,649,6,0,1,649,14,662,0.0,1308.0,649,1.0,<=>
3447,ECs_4411,HW372_00970,99.457,368,2,0,1,368,1,368,0.0,756.0,368,1.0,<=>
3448,ECs_4412,HW372_00965,98.706,773,4,1,1,773,13,779,0.0,1555.0,773,1.0,<=>
3449,ECs_4413,HW372_00960,99.427,872,5,0,1,872,1,872,0.0,1794.0,872,1.0,<=>
3450,ECs_4415,HW372_00950,98.387,62,1,0,1,62,1,62,2.0099999999999998e-40,123.0,62,1.0,<=>
3451,ECs_4416,HW372_00945,98.459,519,8,0,1,519,5,523,0.0,1052.0,519,1.0,<=>
3452,ECs_4417,HW372_00940,100.0,63,0,0,1,63,1,63,1.37e-41,126.0,63,1.0,<=>
3453,ECs_4418,HW372_00935,99.106,559,5,0,1,559,1,559,0.0,1141.0,559,1.0,<=>
3454,ECs_4419,HW372_00920,97.872,423,9,0,1,423,1,423,0.0,832.0,423,1.0,<=>
3455,ECs_4420,HW372_00915,99.401,334,2,0,1,334,1,334,0.0,686.0,334,1.0,<=>
3456,ECs_4421,HW372_00910,99.388,327,2,0,1,327,1,327,0.0,668.0,327,1.0,<=>
3457,ECs_4422,HW372_00905,100.0,300,0,0,1,300,1,300,0.0,595.0,300,1.0,<=>
3458,ECs_4423,HW372_00900,100.0,339,0,0,1,339,1,339,0.0,674.0,339,1.0,<=>
3459,ECs_4424,HW372_00890,99.626,535,2,0,1,535,1,535,0.0,1114.0,535,1.0,<=>
3460,ECs_4425,HW372_00880,99.29,563,4,0,1,563,1,563,0.0,1171.0,563,1.0,<=>
3461,ECs_4426,HW372_20415,31.522,184,113,7,1,176,1,179,8.87e-17,71.2,176,1.0454545454545454,
3462,ECs_4427,HW372_01560,26.163,344,226,12,28,351,41,376,4.12e-17,78.6,351,0.98005698005698,
3463,ECs_4430,HW372_12015,44.131,213,114,4,8,218,17,226,2.1300000000000003e-56,176.0,228,0.9342105263157895,
3464,ECs_4431,HW372_20415,32.203,177,116,2,2,174,3,179,8.63e-28,99.8,174,1.0172413793103448,
3465,ECs_4432,HW372_00875,97.494,399,10,0,1,399,1,399,0.0,776.0,400,0.9975,<=>
3466,ECs_4433,HW372_00870,99.569,232,1,0,1,232,1,232,2.14e-174,476.0,232,1.0,<=>
3467,ECs_4434,HW372_00865,98.93,187,2,0,1,187,1,187,2.83e-143,393.0,187,1.0,<=>
3468,ECs_4435,HW372_00860,94.521,146,8,0,1,146,1,146,2.3799999999999997e-104,291.0,146,1.0,<=>
3469,ECs_4436,HW372_00855,97.941,777,16,0,1,777,1,777,0.0,1590.0,777,1.0,<=>
3470,ECs_4437,HW372_00850,100.0,219,0,0,1,219,1,219,3.95e-158,433.0,219,1.0,<=>
3471,ECs_4438,HW372_00845,99.691,324,1,0,1,324,1,324,0.0,669.0,324,1.0,<=>
3472,ECs_4439,HW372_00840,100.0,236,0,0,1,236,1,236,1.3799999999999999e-176,481.0,236,1.0,<=>
3473,ECs_4440,HW372_00835,100.0,96,0,0,1,96,1,96,1.4899999999999998e-68,197.0,96,1.0,<=>
3474,ECs_4441,HW372_00830,100.0,70,0,0,1,70,1,70,1.38e-47,142.0,70,1.0,<=>
3475,ECs_4442,HW372_00820,100.0,689,0,0,1,689,1,689,0.0,1403.0,689,1.0,<=>
3476,ECs_4443,HW372_00815,100.0,303,0,0,1,303,1,303,0.0,634.0,303,1.0,<=>
3477,ECs_4444,HW372_00805,97.583,331,8,0,1,331,1,331,0.0,655.0,331,1.0,<=>
3478,ECs_4445,HW372_00800,97.241,145,4,0,1,145,1,145,1.35e-103,289.0,145,1.0,<=>
3479,ECs_4446,HW372_00795,97.321,112,3,0,1,112,1,112,1.97e-77,221.0,113,0.9911504424778761,<=>
3480,ECs_4447,HW372_00790,97.727,484,11,0,1,484,1,484,0.0,967.0,484,1.0,<=>
3481,ECs_4448,HW372_00785,99.773,440,1,0,1,440,1,440,0.0,918.0,440,1.0,<=>
3482,ECs_4449,HW372_00780,99.091,330,3,0,1,330,1,330,0.0,661.0,330,1.0,<=>
3483,ECs_4450,HW372_00775,99.61,513,2,0,1,513,1,513,0.0,1037.0,513,1.0,<=>
3484,ECs_4451,HW372_00770,100.0,393,0,0,1,393,1,393,0.0,759.0,393,1.0,<=>
3485,ECs_4452,HW372_00765,100.0,392,0,0,1,392,1,392,0.0,815.0,392,1.0,<=>
3486,ECs_4453,HW372_00760,99.635,274,1,0,1,274,1,274,0.0,566.0,274,1.0,<=>
3487,ECs_4454,HW372_00755,97.485,676,17,0,1,676,1,676,0.0,1375.0,676,1.0,<=>
3488,ECs_4455,HW372_00750,99.76,417,1,0,1,417,1,417,0.0,858.0,417,1.0,<=>
3489,ECs_4456,HW372_00745,98.726,157,2,0,1,157,1,157,1.25e-113,316.0,157,1.0,<=>
3490,ECs_4457,HW372_22605,28.866,97,69,0,171,267,178,274,1.83e-10,57.0,271,0.35793357933579334,
3491,ECs_4458,HW372_00315,37.194,449,271,5,17,461,3,444,3.35e-88,274.0,466,0.9635193133047211,
3492,ECs_4460,HW372_10795,37.551,245,147,1,8,246,4,248,1.5100000000000002e-58,183.0,246,0.9959349593495935,
3493,ECs_4461,HW372_18175,24.667,300,202,9,15,303,16,302,7.48e-18,79.7,324,0.9259259259259259,
3494,ECs_4462,HW372_00655,76.72,378,88,0,1,378,1,378,0.0,617.0,378,1.0,
3495,ECs_4463,HW372_00650,75.221,113,20,1,1,105,1,113,1.9700000000000002e-58,172.0,107,1.0560747663551402,
3496,ECs_4464,HW372_00685,99.219,512,4,0,1,512,1,512,0.0,1058.0,512,1.0,<=>
3497,ECs_4465,HW372_00680,97.68,431,10,0,1,431,1,431,0.0,875.0,431,1.0,<=>
3498,ECs_4466,HW372_00675,97.65,383,9,0,1,383,1,383,0.0,766.0,383,1.0,<=>
3499,ECs_4467,HW372_00670,98.046,614,12,0,1,614,1,614,0.0,1227.0,614,1.0,<=>
3500,ECs_4468,HW372_00665,99.136,463,4,0,1,463,1,463,0.0,929.0,463,1.0,<=>
3501,ECs_4469,HW372_00660,99.505,202,1,0,1,202,1,202,1.29e-149,410.0,202,1.0,<=>
3502,ECs_4473,HW372_00655,99.735,378,1,0,1,378,1,378,0.0,767.0,378,1.0,<=>
3503,ECs_4474,HW372_00650,95.833,120,5,0,1,120,1,120,5.26e-84,238.0,120,1.0,<=>
3504,ECs_4475,HW372_00645,99.215,637,5,0,1,637,1,637,0.0,1283.0,637,1.0,<=>
3505,ECs_4476,HW372_00640,98.691,382,5,0,1,382,1,382,0.0,768.0,382,1.0,<=>
3506,ECs_4477,HW372_00635,99.487,195,1,0,1,195,1,195,2.34e-144,396.0,195,1.0,<=>
3507,ECs_4478,HW372_00625,100.0,120,0,0,1,120,1,120,1.29e-84,239.0,120,1.0,<=>
3508,ECs_4479,HW372_00620,70.157,191,57,0,3,193,37,227,2.75e-96,276.0,193,0.9896373056994818,<=>
3509,ECs_4480,HW372_00615,75.385,1235,247,8,355,1588,600,1778,0.0,1638.0,1588,0.7777078085642317,<=>
3510,ECs_4480,HW372_00615,56.294,1144,367,22,1,1028,1,1127,0.0,919.0,1588,0.7204030226700252,<=>
3511,ECs_4481,HW372_00610,100.0,551,0,0,1,551,1,551,0.0,1089.0,551,1.0,<=>
3512,ECs_4482,HW372_00605,98.45,258,4,0,1,258,1,258,0.0,526.0,258,1.0,<=>
3513,ECs_4483,HW372_00600,99.495,396,2,0,1,396,1,396,0.0,803.0,396,1.0,<=>
3514,ECs_4484,HW372_00595,98.089,157,3,0,1,157,1,157,1.51e-116,323.0,157,1.0,<=>
3515,ECs_4485,HW372_00590,100.0,273,0,0,1,273,1,273,0.0,564.0,273,1.0,<=>
3516,ECs_4486,HW372_00585,100.0,339,0,0,1,339,1,339,0.0,694.0,339,1.0,<=>
3517,ECs_4487,HW372_00580,100.0,155,0,0,1,155,1,155,1.5400000000000001e-117,325.0,155,1.0,<=>
3518,ECs_4488,HW372_00575,100.0,83,0,0,1,83,1,83,4.37e-60,174.0,83,1.0,<=>
3519,ECs_4489,HW372_00570,100.0,143,0,0,1,143,1,143,5.7e-104,290.0,143,1.0,<=>
3520,ECs_4490,HW372_00565,99.805,514,1,0,1,514,1,514,0.0,1057.0,514,1.0,<=>
3521,ECs_4491,HW372_00560,99.761,419,1,0,1,419,9,427,0.0,833.0,419,1.0,<=>
3522,ECs_4492,HW372_00555,98.119,319,6,0,1,319,1,319,0.0,650.0,319,1.0,<=>
3523,ECs_4493,HW372_00550,98.176,329,6,0,1,329,1,329,0.0,681.0,338,0.9733727810650887,<=>
3524,ECs_4494,HW372_00545,99.12,341,3,0,1,341,1,341,0.0,695.0,341,1.0,<=>
3525,ECs_4495,HW372_00540,99.749,398,1,0,1,398,1,398,0.0,816.0,398,1.0,<=>
3526,ECs_4497,HW372_00535,99.677,310,1,0,1,310,1,310,0.0,640.0,310,1.0,<=>
3527,ECs_4498,HW372_00530,99.138,348,3,0,1,348,1,348,0.0,717.0,348,1.0,<=>
3528,ECs_4499,HW372_00525,94.904,314,16,0,1,314,1,314,0.0,613.0,330,0.9515151515151515,<=>
3529,ECs_4502,HW372_00500,43.689,309,174,0,28,336,23,331,2.7699999999999998e-92,276.0,337,0.9169139465875371,<=>
3530,ECs_4503,HW372_00505,52.402,229,109,0,1,229,1,229,5.02e-81,239.0,235,0.9744680851063829,<=>
3531,ECs_4504,HW372_00495,53.871,310,142,1,21,330,24,332,1.3500000000000001e-125,360.0,335,0.9253731343283582,<=>
3532,ECs_4505,HW372_00490,98.868,265,3,0,1,265,1,265,0.0,543.0,265,1.0,<=>
3533,ECs_4506,HW372_00485,99.465,374,2,0,1,374,1,374,0.0,778.0,374,1.0,<=>
3534,ECs_4507,HW372_00480,99.148,352,3,0,1,352,1,352,0.0,724.0,352,1.0,<=>
3535,ECs_4508,HW372_00475,100.0,425,0,0,1,425,1,425,0.0,863.0,425,1.0,<=>
3536,ECs_4509,HW372_00470,99.371,159,1,0,1,159,1,159,4.44e-118,327.0,159,1.0,<=>
3537,ECs_4510,HW372_00465,99.628,269,1,0,1,269,1,269,0.0,551.0,269,1.0,<=>
3538,ECs_4511,HW372_00460,100.0,55,0,0,1,55,1,55,1.0200000000000001e-35,111.0,55,1.0,<=>
3539,ECs_4512,HW372_00455,100.0,78,0,0,1,78,1,78,3.18e-55,162.0,78,1.0,<=>
3540,ECs_4513,HW372_00450,100.0,222,0,0,1,222,1,222,5.24e-167,456.0,222,1.0,<=>
3541,ECs_4514,HW372_00445,100.0,406,0,0,1,406,1,406,0.0,829.0,406,1.0,<=>
3542,ECs_4515,HW372_00440,100.0,152,0,0,1,152,1,152,1.25e-111,310.0,152,1.0,<=>
3543,ECs_4516,HW372_00435,99.495,198,1,0,1,198,1,198,1.7e-144,397.0,198,1.0,<=>
3544,ECs_4517,HW372_00430,99.061,213,2,0,1,213,1,213,1.52e-157,431.0,213,1.0,<=>
3545,ECs_4518,HW372_00425,100.0,238,0,0,1,238,1,238,1.14e-177,484.0,238,1.0,<=>
3546,ECs_4519,HW372_00420,98.606,287,4,0,1,287,1,287,0.0,571.0,287,1.0,<=>
3547,ECs_4520,HW372_00415,97.81,274,6,0,1,274,1,274,0.0,558.0,274,1.0,<=>
3548,ECs_4521,HW372_00410,100.0,205,0,0,1,205,1,205,6.899999999999999e-146,401.0,205,1.0,<=>
3549,ECs_4522,HW372_00405,96.25,560,21,0,1,560,1,560,0.0,1102.0,560,1.0,<=>
3550,ECs_4523,HW372_00400,99.517,207,1,0,1,207,1,207,3.67e-155,425.0,207,1.0,<=>
3551,ECs_4524,HW372_00395,100.0,91,0,0,1,91,1,91,2.8299999999999997e-60,176.0,91,1.0,<=>
3552,ECs_4525,HW372_00390,99.858,702,1,0,1,702,1,702,0.0,1459.0,702,1.0,<=>
3553,ECs_4526,HW372_00385,99.541,218,1,0,1,218,12,229,5.629999999999999e-165,451.0,218,1.0,<=>
3554,ECs_4527,HW372_00380,99.278,693,5,0,1,693,1,693,0.0,1405.0,693,1.0,<=>
3555,ECs_4529,HW372_00375,99.002,401,4,0,1,401,1,401,0.0,786.0,401,1.0,<=>
3556,ECs_4530,HW372_00370,100.0,463,0,0,1,463,1,463,0.0,915.0,463,1.0,<=>
3557,ECs_4531,HW372_00365,99.121,569,5,0,1,569,1,569,0.0,1140.0,569,1.0,<=>
3558,ECs_4532,HW372_00320,98.446,772,12,0,1,772,1,772,0.0,1593.0,772,1.0,<=>
3559,ECs_4533,HW372_00315,98.913,460,5,0,1,460,1,460,0.0,930.0,460,1.0,<=>
3560,ECs_4534,HW372_00305,96.41,390,14,0,1,390,1,390,0.0,784.0,393,0.9923664122137404,<=>
3561,ECs_4535,HW372_23715,52.809,89,42,0,6,94,3,91,1.3500000000000002e-26,97.8,104,0.8557692307692307,
3562,ECs_4537,HW372_23715,63.274,226,83,0,12,237,153,378,5.2e-107,311.0,248,0.9112903225806451,
3563,ECs_4539,HW372_20640,93.548,124,8,0,1,124,1,124,2.1600000000000002e-85,242.0,124,1.0,<=>
3564,ECs_4540,HW372_20635,96.296,162,6,0,2,163,1,162,1.32e-114,318.0,163,0.9938650306748467,<=>
3565,ECs_4541,HW372_14390,86.154,65,9,0,1,65,1,65,4.6e-36,112.0,65,1.0,
3566,ECs_4542,HW372_04030,81.416,113,20,1,1,113,1,112,2.3399999999999998e-60,183.0,113,1.0,
3567,ECs_4545,HW372_20725,99.206,126,1,0,1,126,1,126,7.02e-90,253.0,126,1.0,<=>
3568,ECs_4546,HW372_20730,100.0,115,0,0,1,115,1,115,7.289999999999999e-82,232.0,115,1.0,<=>
3569,ECs_4547,HW372_04145,93.75,512,32,0,1,512,1,512,0.0,988.0,512,1.0,
3570,ECs_4559,HW372_18155,40.46,435,246,5,131,561,41,466,7.71e-101,341.0,934,0.4657387580299786,
3571,ECs_4568,HW372_09715,40.46,435,232,7,31,444,24,452,3.74e-96,294.0,446,0.9753363228699552,
3572,ECs_4569,HW372_10020,32.511,689,425,12,10,671,15,690,5.4199999999999995e-95,305.0,675,1.0207407407407407,
3573,ECs_4575,HW372_02065,28.967,397,210,18,145,507,237,595,2.58e-22,97.4,512,0.775390625,
3574,ECs_4580,HW372_10015,26.301,346,235,6,3,337,7,343,3.83e-34,126.0,345,1.0028985507246377,
3575,ECs_4583,HW372_09680,39.535,215,116,5,2,209,28,235,3.5700000000000003e-43,142.0,217,0.9907834101382489,
3576,ECs_4591,HW372_20320,31.541,279,169,10,7,270,11,282,8.270000000000001e-36,126.0,272,1.025735294117647,
3577,ECs_4594,HW372_00200,98.697,307,4,0,1,307,1,307,0.0,598.0,307,1.0,<=>
3578,ECs_4595,HW372_00195,98.897,272,3,0,1,272,1,272,0.0,548.0,272,1.0,<=>
3579,ECs_4596,HW372_00185,98.99,396,4,0,17,412,1,396,0.0,766.0,412,0.9611650485436893,<=>
3580,ECs_4598,HW372_22935,26.316,95,61,1,12,106,6,91,5.9e-06,38.9,107,0.8878504672897196,
3581,ECs_4599,HW372_00180,100.0,150,0,0,1,150,1,150,4.14e-110,306.0,150,1.0,<=>
3582,ECs_4602,HW372_00170,98.469,588,9,0,1,588,1,588,0.0,1197.0,588,1.0,<=>
3583,ECs_4603,HW372_00165,100.0,463,0,0,1,463,1,463,0.0,933.0,463,1.0,<=>
3584,ECs_4604,HW372_00160,99.772,439,1,0,1,439,1,439,0.0,882.0,439,1.0,<=>
3585,ECs_4605,HW372_00155,98.8,500,6,0,1,500,1,500,0.0,980.0,500,1.0,<=>
3586,ECs_4606,HW372_00150,100.0,196,0,0,1,196,1,196,2.6400000000000004e-144,396.0,196,1.0,<=>
3587,ECs_4611,HW372_00140,100.0,96,0,0,1,96,1,96,1.28e-69,199.0,96,1.0,<=>
3588,ECs_4612,HW372_00135,99.11,562,5,0,1,562,1,562,0.0,1147.0,562,1.0,<=>
3589,ECs_4613,HW372_00130,93.75,32,2,0,1,32,1,32,3.68e-08,40.0,32,1.0,<=>
3590,ECs_4614,HW372_00125,99.492,394,2,0,1,394,1,394,0.0,776.0,394,1.0,<=>
3591,ECs_4615,HW372_00120,98.182,165,3,0,1,165,1,165,2.52e-124,343.0,165,1.0,<=>
3592,ECs_4616,HW372_00115,100.0,120,0,0,1,120,1,120,3.4900000000000004e-86,243.0,120,1.0,<=>
3593,ECs_4617,HW372_00110,100.0,115,0,0,1,115,1,115,5.7e-80,227.0,115,1.0,<=>
3594,ECs_4619,HW372_00105,97.787,497,11,0,1,497,1,497,0.0,1025.0,497,1.0,<=>
3595,ECs_4620,HW372_00100,98.249,571,10,0,1,571,1,571,0.0,1130.0,571,1.0,<=>
3596,ECs_4621,HW372_00095,97.222,288,8,0,1,288,1,288,0.0,590.0,297,0.9696969696969697,<=>
3597,ECs_4622,HW372_11045,26.608,451,302,10,3,439,4,439,1.58e-47,166.0,440,1.025,
3598,ECs_4623,HW372_11620,32.721,544,316,14,6,528,16,530,3.13e-70,231.0,538,1.0111524163568772,
3599,ECs_4624,HW372_11890,35.776,232,149,0,1,232,1,232,1.46e-56,177.0,238,0.9747899159663865,<=>
3600,ECs_4625,HW372_00090,97.649,553,13,0,1,553,1,553,0.0,1075.0,553,1.0,<=>
3601,ECs_4626,HW372_00085,99.296,142,1,0,1,142,1,142,4.11e-104,290.0,142,1.0,<=>
3602,ECs_4627,HW372_00080,100.0,137,0,0,1,137,1,137,1.8e-99,278.0,137,1.0,<=>
3603,ECs_4628,HW372_00075,97.674,86,2,0,1,86,25,110,7.33e-61,177.0,86,1.0,<=>
3604,ECs_4629,HW372_00070,95.05,404,20,0,1,404,12,415,0.0,797.0,404,1.0,<=>
3605,ECs_4630,HW372_00065,98.305,354,6,0,1,354,1,354,0.0,726.0,354,1.0,<=>
3606,ECs_4631,HW372_00035,61.502,213,81,1,1,213,1,212,3e-96,277.0,218,0.9770642201834863,<=>
3607,ECs_4632,HW372_00030,99.63,270,1,0,1,270,1,270,0.0,553.0,270,1.0,<=>
3608,ECs_4633,HW372_00025,96.212,132,5,0,1,132,4,135,3.78e-87,247.0,132,1.0,<=>
3609,ECs_4634,HW372_00020,99.876,804,1,0,1,804,1,804,0.0,1665.0,804,1.0,<=>
3610,ECs_4635,HW372_00015,100.0,357,0,0,1,357,1,357,0.0,736.0,357,1.0,<=>
3611,ECs_4636,HW372_00010,100.0,366,0,0,1,366,1,366,0.0,753.0,366,1.0,<=>
3612,ECs_4637,HW372_00005,99.786,467,1,0,1,467,1,467,0.0,965.0,467,1.0,<=>
3613,ECs_4638,HW372_23970,100.0,46,0,0,1,46,1,46,1.7000000000000002e-27,89.7,46,1.0,<=>
3614,ECs_4639,HW372_23965,98.148,108,2,0,1,108,12,119,3.03e-76,218.0,108,1.0,<=>
3615,ECs_4640,HW372_23955,100.0,548,0,0,1,548,1,548,0.0,1130.0,548,1.0,<=>
3616,ECs_4641,HW372_23950,99.339,454,3,0,1,454,1,454,0.0,903.0,454,1.0,<=>
3617,ECs_4644,HW372_23945,100.0,24,0,0,1,24,1,24,2.85e-13,52.8,24,1.0,<=>
3618,ECs_4645,HW372_23940,99.575,471,2,0,1,471,1,471,0.0,979.0,471,1.0,<=>
3619,ECs_4646,HW372_23935,99.036,415,4,0,1,415,1,415,0.0,813.0,415,1.0,<=>
3620,ECs_4647,HW372_23930,97.954,391,8,0,1,391,1,391,0.0,759.0,391,1.0,<=>
3621,ECs_4648,HW372_23925,98.433,319,5,0,1,319,1,319,0.0,645.0,319,1.0,<=>
3622,ECs_4649,HW372_23920,99.197,249,2,0,1,249,1,249,0.0,515.0,249,1.0,<=>
3623,ECs_4650,HW372_23915,98.936,188,2,0,1,188,1,188,2.85e-138,380.0,188,1.0,<=>
3624,ECs_4651,HW372_23910,99.551,445,2,0,1,445,1,445,0.0,873.0,445,1.0,<=>
3625,ECs_4652,HW372_23905,98.182,220,4,0,1,220,1,220,3.54e-166,454.0,221,0.995475113122172,<=>
3626,ECs_4660,HW372_23865,99.163,239,2,0,1,239,1,239,3.42e-178,486.0,241,0.991701244813278,<=>
3627,ECs_4661,HW372_23860,100.0,257,0,0,1,257,1,257,0.0,539.0,257,1.0,<=>
3628,ECs_4662,HW372_23855,99.662,296,1,0,1,296,1,296,0.0,587.0,296,1.0,<=>
3629,ECs_4663,HW372_23850,100.0,319,0,0,1,319,1,319,0.0,621.0,319,1.0,<=>
3630,ECs_4664,HW372_23845,99.422,346,2,0,1,346,1,346,0.0,693.0,346,1.0,<=>
3631,ECs_4665,HW372_01560,27.673,159,101,4,212,358,219,375,8.42e-08,50.4,360,0.44166666666666665,
3632,ECs_4666,HW372_01560,26.875,160,103,6,206,354,219,375,5.94e-06,44.7,356,0.449438202247191,
3633,ECs_4667,HW372_20405,37.757,874,488,15,6,844,26,878,0.0,589.0,844,1.0355450236966826,
3634,ECs_4670,HW372_12010,29.609,179,93,7,26,199,37,187,2.93e-16,70.5,200,0.895,
3635,ECs_4671,HW372_23840,99.179,609,5,0,1,609,1,609,0.0,1234.0,609,1.0,<=>
3636,ECs_4672,HW372_23835,99.561,456,2,0,1,456,1,456,0.0,927.0,456,1.0,<=>
3637,ECs_4673,HW372_23830,99.281,139,1,0,1,139,1,139,6.41e-99,277.0,139,1.0,<=>
3638,ECs_4674,HW372_23825,100.0,460,0,0,1,460,1,460,0.0,932.0,460,1.0,<=>
3639,ECs_4675,HW372_23820,100.0,287,0,0,1,287,1,287,0.0,593.0,287,1.0,<=>
3640,ECs_4676,HW372_23815,100.0,513,0,0,1,513,1,513,0.0,1044.0,513,1.0,<=>
3641,ECs_4677,HW372_23810,99.435,177,1,0,1,177,1,177,4.639999999999999e-128,354.0,177,1.0,<=>
3642,ECs_4678,HW372_23805,100.0,156,0,0,1,156,1,156,5.55e-108,301.0,156,1.0,<=>
3643,ECs_4679,HW372_23800,100.0,79,0,0,1,79,1,79,5.28e-50,149.0,79,1.0,<=>
3644,ECs_4680,HW372_23795,99.631,271,1,0,1,271,1,271,0.0,535.0,271,1.0,<=>
3645,ECs_4681,HW372_23790,100.0,126,0,0,1,126,1,126,1e-83,238.0,126,1.0,<=>
3646,ECs_4682,HW372_23785,100.0,207,0,0,1,207,1,207,8.94e-155,424.0,207,1.0,<=>
3647,ECs_4683,HW372_23780,99.841,629,1,0,1,629,1,629,0.0,1295.0,629,1.0,<=>
3648,ECs_4684,HW372_23775,97.959,147,3,0,1,147,1,147,4.0299999999999994e-104,291.0,147,1.0,<=>
3649,ECs_4685,HW372_23770,100.0,152,0,0,1,152,1,152,1.2e-112,313.0,152,1.0,<=>
3650,ECs_4686,HW372_23765,100.0,330,0,0,1,330,1,330,0.0,671.0,330,1.0,<=>
3651,ECs_4687,HW372_23760,99.793,483,1,0,1,483,1,483,0.0,987.0,483,1.0,<=>
3652,ECs_4688,HW372_23755,98.996,498,5,0,1,498,1,498,0.0,1003.0,498,1.0,<=>
3653,ECs_4689,HW372_23750,99.678,622,2,0,1,622,1,622,0.0,1253.0,622,1.0,<=>
3654,ECs_4690,HW372_23745,98.561,139,2,0,1,139,1,139,3.89e-101,283.0,139,1.0,<=>
3655,ECs_4691,HW372_23740,99.601,501,2,0,1,501,1,501,0.0,1013.0,501,1.0,<=>
3656,ECs_4692,HW372_23735,100.0,321,0,0,1,321,1,321,0.0,622.0,321,1.0,<=>
3657,ECs_4693,HW372_23730,99.662,296,1,0,1,296,1,296,0.0,585.0,296,1.0,<=>
3658,ECs_4694,HW372_23725,99.676,309,1,0,1,309,1,309,0.0,615.0,309,1.0,<=>
3659,ECs_4695,HW372_23720,99.062,320,3,0,1,320,1,320,0.0,660.0,330,0.9696969696969697,<=>
3660,ECs_4696,HW372_23710,99.368,475,3,0,1,475,1,475,0.0,945.0,475,1.0,<=>
3661,ECs_4697,HW372_23705,99.565,230,1,0,1,230,1,230,7.359999999999999e-176,479.0,230,1.0,<=>
3662,ECs_4698,HW372_23670,98.925,279,3,0,1,279,1,279,0.0,569.0,279,1.0,<=>
3663,ECs_4699,HW372_23665,100.0,112,0,0,1,112,1,112,7.919999999999999e-83,234.0,112,1.0,<=>
3664,ECs_4700,HW372_23660,98.814,506,6,0,1,506,1,506,0.0,1019.0,506,1.0,<=>
3665,ECs_4701,HW372_23655,100.0,32,0,0,1,32,1,32,9.1e-16,59.3,32,1.0,<=>
3666,ECs_4702,HW372_23645,98.175,548,10,0,1,548,1,548,0.0,1113.0,548,1.0,<=>
3667,ECs_4703,HW372_23640,100.0,87,0,0,1,87,1,87,4.98e-61,177.0,87,1.0,<=>
3668,ECs_4704,HW372_23635,100.0,309,0,0,1,309,1,309,0.0,642.0,309,1.0,<=>
3669,ECs_4705,HW372_23630,98.539,616,9,0,1,616,1,616,0.0,1256.0,616,1.0,<=>
3670,ECs_4706,HW372_23625,99.805,514,1,0,1,514,1,514,0.0,1050.0,514,1.0,<=>
3671,ECs_4707,HW372_23620,98.311,296,5,0,1,296,1,296,0.0,602.0,297,0.9966329966329966,<=>
3672,ECs_4708,HW372_23615,99.593,491,2,0,1,491,1,491,0.0,1012.0,491,1.0,<=>
3673,ECs_4709,HW372_23610,100.0,93,0,0,1,93,1,93,7.369999999999999e-67,192.0,93,1.0,<=>
3674,ECs_4711,HW372_23605,99.851,673,1,0,1,673,1,673,0.0,1397.0,673,1.0,<=>
3675,ECs_4712,HW372_23600,99.393,494,3,0,1,494,1,494,0.0,1005.0,494,1.0,<=>
3676,ECs_4713,HW372_23595,99.525,421,2,0,1,421,1,421,0.0,865.0,421,1.0,<=>
3677,ECs_4714,HW372_23590,100.0,109,0,0,1,109,1,109,4.79e-78,222.0,109,1.0,<=>
3678,ECs_4715,HW372_23585,100.0,33,0,0,1,33,1,33,6.26e-19,67.4,33,1.0,<=>
3679,ECs_4716,HW372_23580,100.0,419,0,0,1,419,1,419,0.0,857.0,419,1.0,<=>
3680,ECs_4717,HW372_23575,99.455,367,2,0,1,367,1,367,0.0,734.0,367,1.0,<=>
3681,ECs_4718,HW372_23570,99.713,348,1,0,1,348,1,348,0.0,715.0,348,1.0,<=>
3682,ECs_4719,HW372_23565,99.734,376,1,0,1,376,1,376,0.0,778.0,376,1.0,<=>
3683,ECs_4720,HW372_23560,99.524,420,2,0,1,420,1,420,0.0,860.0,420,1.0,<=>
3684,ECs_4721,HW372_23555,98.028,355,7,0,1,355,1,355,0.0,726.0,355,1.0,<=>
3685,ECs_4722,HW372_23550,98.976,293,3,0,1,293,1,293,0.0,594.0,293,1.0,<=>
3686,ECs_4723,HW372_23545,98.661,224,3,0,1,224,1,224,5.0500000000000005e-163,446.0,224,1.0,<=>
3687,ECs_4724,HW372_23540,99.202,376,3,0,1,376,1,376,0.0,781.0,376,1.0,<=>
3688,ECs_4725,HW372_23535,97.837,416,9,0,1,416,1,416,0.0,801.0,416,1.0,<=>
3689,ECs_4726,HW372_23530,98.05,359,7,0,1,359,1,359,0.0,732.0,359,1.0,<=>
3690,ECs_4727,HW372_23525,99.778,450,1,0,1,450,1,450,0.0,893.0,450,1.0,<=>
3691,ECs_4728,HW372_23520,99.187,246,2,0,1,246,1,246,0.0,506.0,246,1.0,<=>
3692,ECs_4729,HW372_23515,99.783,461,1,0,1,461,1,461,0.0,917.0,461,1.0,<=>
3693,ECs_4730,HW372_23490,96.837,411,13,0,1,411,1,411,0.0,835.0,411,1.0,<=>
3694,ECs_4731,HW372_23485,98.548,551,8,0,1,551,1,551,0.0,1132.0,551,1.0,<=>
3695,ECs_4732,HW372_23480,100.0,398,0,0,1,398,1,398,0.0,807.0,398,1.0,<=>
